Time limit = 1e+08
Random seed = 0
niter=10000000
niter_later=20
nclus_to_add=5
obj_del_thr=0.0002
int_gap_thr=0.0002
Calling Init() code...
Reading model file
Initializing...
Initially running MPLP for 10000000 iterations
Iter=219 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000245187 IntGap=4.68188 Elapsed Time=57.4051
Iter=220 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000239226 IntGap=4.68164 Elapsed Time=57.6652
Iter=221 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.00023341 IntGap=4.6814 Elapsed Time=57.932
Iter=222 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000227736 IntGap=4.68117 Elapsed Time=58.193
Iter=223 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.0002222 IntGap=4.68095 Elapsed Time=58.4556
Iter=224 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000216798 IntGap=4.68074 Elapsed Time=58.7179
Iter=225 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000211527 IntGap=4.68052 Elapsed Time=58.9785
Iter=226 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000206385 IntGap=4.68032 Elapsed Time=59.2404
Iter=227 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000201368 IntGap=4.68012 Elapsed Time=59.5027
Iter=228 Objective=-6902.92 Decoded=-6907.6 ObjDel=0.000196473 IntGap=4.67992 Elapsed Time=59.7646
